Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Decreased Skeletal Muscle Fiber Diameter MP:0009402	1/37	0.33721531735024657	0.45466234080732454	0	0	2.495346131471786	2.7125251603228997	DMPK
Abnormal Lymphocyte Morphology MP:0002619	1/37	0.33721531735024657	0.45466234080732454	0	0	2.495346131471786	2.7125251603228997	CD79B
Abnormal Mammary Gland Development MP:0000628	1/37	0.33721531735024657	0.45466234080732454	0	0	2.495346131471786	2.7125251603228997	HOXC6
Abnormal Respiratory Electron Transport Chain MP:0010955	1/37	0.33721531735024657	0.45466234080732454	0	0	2.495346131471786	2.7125251603228997	ESRRG
Increased Mean Corpuscular Hemoglobin MP:0005561	3/187	0.3411124104803891	0.4595125881075892	0	0	1.4673913043478262	1.5782427486955843	SPNS2;A1CF;KLF16
Lethality At Weaning, Incomplete Penetrance MP:0011084	1/38	0.34455029041829033	0.46050182668808987	0	0	2.4277628413754067	2.586818253878897	DSG3
Abnormal Autophagy MP:0008260	1/38	0.34455029041829033	0.46050182668808987	0	0	2.4277628413754067	2.586818253878897	MAGEL2
Abnormal Frontal Bone Morphology MP:0000107	1/38	0.34455029041829033	0.46050182668808987	0	0	2.4277628413754067	2.586818253878897	MN1
Abnormal Lens Fiber Morphology MP:0002840	1/38	0.34455029041829033	0.46050182668808987	0	0	2.4277628413754067	2.586818253878897	AGPS
Abnormal Limb Development MP:0006279	1/38	0.34455029041829033	0.46050182668808987	0	0	2.4277628413754067	2.586818253878897	MYCN
Impaired Macrophage Phagocytosis MP:0001798	1/38	0.34455029041829033	0.46050182668808987	0	0	2.4277628413754067	2.586818253878897	FCER1G
Abnormal Thoracic Vertebrae Morphology MP:0003047	1/38	0.34455029041829033	0.46050182668808987	0	0	2.4277628413754067	2.586818253878897	TBX15
Increased Interleukin-2 Secretion MP:0008687	1/38	0.34455029041829033	0.46050182668808987	0	0	2.4277628413754067	2.586818253878897	PRDM11
Increased Sensitivity To Induced Cell Death MP:0008943	1/38	0.34455029041829033	0.46050182668808987	0	0	2.4277628413754067	2.586818253878897	IVNS1ABP
Decreased Circulating Serum Albumin Level MP:0005419	3/189	0.34714896009475277	0.4634741220994213	0	0	1.451442225635774	1.5356277780533087	MAGEL2;ESRP2;AP1M2
Reduced Long-Term Potentiation MP:0001473	2/111	0.34737884298254085	0.4634741220994213	0	0	1.6499275712216321	1.7445333095008895	GRIK3;PRKACB
Increased Spleen Weight MP:0004952	3/190	0.3501654536760845	0.4645273969017261	0	0	1.4435956200662083	1.5148363585886875	EGR1;DIAPH1;KLF1
Increased Lean Body Mass MP:0003960	4/271	0.3510950334613039	0.4645273969017261	0	0	1.3488724201131563	1.4118625251092676	NPEPPS;DAZAP1;SMAGP;TTBK1
Abnormal Cartilage Morphology MP:0000163	1/39	0.35180450606843056	0.4645273969017261	0	0	2.3637365665472583	2.469347461028001	NPPC
Abnormal Intestine Physiology MP:0010155	1/39	0.35180450606843056	0.4645273969017261	0	0	2.3637365665472583	2.469347461028001	AP1M2
Decreased Width Of Hypertrophic Chondrocyte Zone MP:0003409	1/39	0.35180450606843056	0.4645273969017261	0	0	2.3637365665472583	2.469347461028001	NPPC
Disheveled Coat MP:0001511	1/39	0.35180450606843056	0.4645273969017261	0	0	2.3637365665472583	2.469347461028001	DRD1
Holoprosencephaly MP:0005157	1/39	0.35180450606843056	0.4645273969017261	0	0	2.3637365665472583	2.469347461028001	HIC1
Hypertension MP:0000231	1/39	0.35180450606843056	0.4645273969017261	0	0	2.3637365665472583	2.469347461028001	KCNK6
Impaired Exercise Endurance MP:0012106	1/39	0.35180450606843056	0.4645273969017261	0	0	2.3637365665472583	2.469347461028001	VGLL2
Abnormal Stratification In Cerebral Cortex MP:0000790	1/39	0.35180450606843056	0.4645273969017261	0	0	2.3637365665472583	2.469347461028001	APC2
Increased Cornea Thickness MP:0011962	1/39	0.35180450606843056	0.4645273969017261	0	0	2.3637365665472583	2.469347461028001	ZEB1
Abnormal Vascular Smooth Muscle Morphology MP:0005592	1/39	0.35180450606843056	0.4645273969017261	0	0	2.3637365665472583	2.469347461028001	EFEMP2
Cornea Opacity MP:0001314	2/113	0.35538068039695786	0.4680400198011481	0	0	1.620009483167378	1.6760062853064899	PPP1R13L;SPNS2
Abnormal Coat/ Hair Morphology MP:0000367	2/113	0.35538068039695786	0.4680400198011481	0	0	1.620009483167378	1.6760062853064899	SLAIN2;KLF16
Abnormal Nervous System Physiology MP:0003633	2/113	0.35538068039695786	0.4680400198011481	0	0	1.620009483167378	1.6760062853064899	AQP4;PRKACB
Embryonic Growth Arrest MP:0001730	4/273	0.3561101546214732	0.4681962839062766	0	0	1.3386854385826148	1.3822130270735389	MACF1;MYCN;TAF12;TASOR
Abnormal Testis Morphology MP:0001146	4/273	0.3561101546214732	0.4681962839062766	0	0	1.3386854385826148	1.3822130270735389	SCEL;DAZAP1;TCF21;HCLS1
Abnormal Liver Morphology MP:0000598	5/356	0.35752402296810853	0.46915138546959345	0	0	1.2830415771592243	1.3196759066161692	PSTPIP1;MYCN;ESRP2;PEMT;LTB
Abnormal T-helper 1 Physiology MP:0005465	1/40	0.35897884876440517	0.46915138546959345	0	0	2.3029936904282455	2.3593981727601405	NFATC2
Abnormal Axon Guidance MP:0002961	1/40	0.35897884876440517	0.46915138546959345	0	0	2.3029936904282455	2.3593981727601405	DCLK1
Abnormal Blood Circulation MP:0002128	1/40	0.35897884876440517	0.46915138546959345	0	0	2.3029936904282455	2.3593981727601405	KCNH2
Abnormal Cell Differentiation MP:0005076	1/40	0.35897884876440517	0.46915138546959345	0	0	2.3029936904282455	2.3593981727601405	CEBPD
Abnormal Response To Injury MP:0005164	1/40	0.35897884876440517	0.46915138546959345	0	0	2.3029936904282455	2.3593981727601405	EGR1
Abnormal Tumor Necrosis Factor Level MP:0008752	1/40	0.35897884876440517	0.46915138546959345	0	0	2.3029936904282455	2.3593981727601405	EGR1
Thrombocytopenia MP:0003179	3/194	0.36221558258986297	0.4715896962737478	0	0	1.4130308318789995	1.4349550118773384	NPEPPS;EGR1;MPL
Increased Anxiety-Related Response MP:0001363	3/194	0.36221558258986297	0.4715896962737478	0	0	1.4130308318789995	1.4349550118773384	NPEPPS;ATP1A1;TTBK1
Abnormal Eye Electrophysiology MP:0005551	2/115	0.36334784234122297	0.4715896962737478	0	0	1.5911504424778762	1.6108722114998857	AQP4;DRD1
Decreased Anxiety-Related Response MP:0001364	3/195	0.36522332302749866	0.4715896962737478	0	0	1.4055886243386244	1.4157738970360318	ARHGAP11A;B3GALT2;GRIK3
Cardiac Interstitial Fibrosis MP:0005608	1/41	0.3660741934545074	0.4715896962737478	0	0	2.2452879581151834	2.2563330948727476	MYPN
Narrow Eye Opening MP:0005287	1/41	0.3660741934545074	0.4715896962737478	0	0	2.2452879581151834	2.2563330948727476	SPNS2
Convulsive Seizures MP:0000947	1/41	0.3660741934545074	0.4715896962737478	0	0	2.2452879581151834	2.2563330948727476	MAG
Decreased CD8-positive, Naive Alpha-Beta T Cell Number MP:0013435	1/41	0.3660741934545074	0.4715896962737478	0	0	2.2452879581151834	2.2563330948727476	DIAPH1
Abnormal Gastrulation MP:0001695	1/41	0.3660741934545074	0.4715896962737478	0	0	2.2452879581151834	2.2563330948727476	HNF4A
Decreased Marginal Zone B Cell Number MP:0008182	1/41	0.3660741934545074	0.4715896962737478	0	0	2.2452879581151834	2.2563330948727476	ARHGEF1
Abnormal Humerus Morphology MP:0005296	1/41	0.3660741934545074	0.4715896962737478	0	0	2.2452879581151834	2.2563330948727476	TBX15
Trabecula Carnea Hypoplasia MP:0000295	1/41	0.3660741934545074	0.4715896962737478	0	0	2.2452879581151834	2.2563330948727476	MYCN
Abnormal Intestinal Mucosa Morphology MP:0000511	1/41	0.3660741934545074	0.4715896962737478	0	0	2.2452879581151834	2.2563330948727476	KLF5
Heart Right Ventricle Hypertrophy MP:0000276	1/41	0.3660741934545074	0.4715896962737478	0	0	2.2452879581151834	2.2563330948727476	PHC1
Impaired Neutrophil Recruitment MP:0008719	1/41	0.3660741934545074	0.4715896962737478	0	0	2.2452879581151834	2.2563330948727476	PIK3CG
Abnormal Vasculogenesis MP:0001622	1/41	0.3660741934545074	0.4715896962737478	0	0	2.2452879581151834	2.2563330948727476	TRA2B
Increased Rib Number MP:0000480	1/41	0.3660741934545074	0.4715896962737478	0	0	2.2452879581151834	2.2563330948727476	TASP1
Decreased Circulating Total Protein Level MP:0005567	2/116	0.36731768610958765	0.47279430126448185	0	0	1.577100646352724	1.5795107331462703	MAGEL2;KLF16
Abnormal Skeleton Morphology MP:0005508	2/117	0.37127799534697775	0.4750408011077594	0	0	1.5632951945080091	1.5489194185549162	TBX15;BMP7
Kidney Failure MP:0003606	1/42	0.37309140543623115	0.4750408011077594	0	0	2.19039713957349	2.1595822702577068	WNT4
Cardiomyopathy MP:0005330	1/42	0.37309140543623115	0.4750408011077594	0	0	2.19039713957349	2.1595822702577068	PPP1R13L
Decreased Bone Volume MP:0010876	1/42	0.37309140543623115	0.4750408011077594	0	0	2.19039713957349	2.1595822702577068	NPPC
Prolonged QT Interval MP:0003233	1/42	0.37309140543623115	0.4750408011077594	0	0	2.19039713957349	2.1595822702577068	ESRRG
Abnormal Dendritic Spine Morphology MP:0009936	1/42	0.37309140543623115	0.4750408011077594	0	0	2.19039713957349	2.1595822702577068	ZDHHC8
Decreased Heart Ventricle Muscle Contractility MP:0005598	1/42	0.37309140543623115	0.4750408011077594	0	0	2.19039713957349	2.1595822702577068	PPP1R13L
Decreased Immunoglobulin Level MP:0002460	1/42	0.37309140543623115	0.4750408011077594	0	0	2.19039713957349	2.1595822702577068	PIK3CG
Small Lens MP:0001306	1/42	0.37309140543623115	0.4750408011077594	0	0	2.19039713957349	2.1595822702577068	SPNS2
Trunk Curl MP:0001512	1/42	0.37309140543623115	0.4750408011077594	0	0	2.19039713957349	2.1595822702577068	SPNS2
Head Bobbing MP:0001410	1/42	0.37309140543623115	0.4750408011077594	0	0	2.19039713957349	2.1595822702577068	ZEB1
Increased Heart Left Ventricle Size MP:0010579	1/42	0.37309140543623115	0.4750408011077594	0	0	2.19039713957349	2.1595822702577068	ATP1A1
Increased Hepatocyte Apoptosis MP:0003887	1/42	0.37309140543623115	0.4750408011077594	0	0	2.19039713957349	2.1595822702577068	MYCN
Multinucleated Giant Male Germ Cells MP:0020550	1/43	0.38003134070263483	0.47949633357789234	0	0	2.138120169533782	2.068634586939299	DAZAP1
Decreased IgG2b Level MP:0008497	1/43	0.38003134070263483	0.47949633357789234	0	0	2.138120169533782	2.068634586939299	FCER1G
Decreased Erythroid Progenitor Cell Number MP:0008973	1/43	0.38003134070263483	0.47949633357789234	0	0	2.138120169533782	2.068634586939299	MYB
Abnormal Hair Shaft Morphology MP:0003809	1/43	0.38003134070263483	0.47949633357789234	0	0	2.138120169533782	2.068634586939299	DSG3
Abnormal Immunoglobulin Level MP:0002490	1/43	0.38003134070263483	0.47949633357789234	0	0	2.138120169533782	2.068634586939299	FCER1G
Abnormal Leukocyte Migration MP:0003156	1/43	0.38003134070263483	0.47949633357789234	0	0	2.138120169533782	2.068634586939299	DIAPH1
Dilated Heart Right Ventricle MP:0002754	1/43	0.38003134070263483	0.47949633357789234	0	0	2.138120169533782	2.068634586939299	PPP1R13L
Abnormal Myelin Sheath Morphology MP:0003871	1/43	0.38003134070263483	0.47949633357789234	0	0	2.138120169533782	2.068634586939299	MAG
Abnormal Reproductive System Morphology MP:0002160	1/43	0.38003134070263483	0.47949633357789234	0	0	2.138120169533782	2.068634586939299	DAZAP1
Abnormal Sensory Neuron Innervation Pattern MP:0000968	1/43	0.38003134070263483	0.47949633357789234	0	0	2.138120169533782	2.068634586939299	NPPC
Increased Interleukin-4 Secretion MP:0008699	1/43	0.38003134070263483	0.47949633357789234	0	0	2.138120169533782	2.068634586939299	NFATC2
Decreased Susceptibility To Diet-Induced Obesity MP:0005659	2/120	0.38309901848905276	0.4827214073456154	0	0	1.5232827832292597	1.4615316248095407	AKT2;MAPK13
Anophthalmia MP:0001293	3/201	0.38321719030633655	0.4827214073456154	0	0	1.3625140291806959	1.3068599282256723	MYB;TCF21;BMP7
Abnormal NK Cell Physiology MP:0010766	1/44	0.3868948458035918	0.48417126417706624	0	0	2.088274686472665	1.983030527049015	FCER1G
Abnormal Calcium Ion Homeostasis MP:0004231	1/44	0.3868948458035918	0.48417126417706624	0	0	2.088274686472665	1.983030527049015	DMPK
Short Ulna MP:0004359	1/44	0.3868948458035918	0.48417126417706624	0	0	2.088274686472665	1.983030527049015	TBX15
Decreased Urine Osmolality MP:0002988	1/44	0.3868948458035918	0.48417126417706624	0	0	2.088274686472665	1.983030527049015	AQP4
Abnormal Lung Vasculature Morphology MP:0004007	1/44	0.3868948458035918	0.48417126417706624	0	0	2.088274686472665	1.983030527049015	TCF21
Diluted Coat Color MP:0000371	1/44	0.3868948458035918	0.48417126417706624	0	0	2.088274686472665	1.983030527049015	ZEB1
Disproportionate Dwarf MP:0002427	1/44	0.3868948458035918	0.48417126417706624	0	0	2.088274686472665	1.983030527049015	NPPC
Abnormal Spatial Reference Memory MP:0008414	1/44	0.3868948458035918	0.48417126417706624	0	0	2.088274686472665	1.983030527049015	CLSTN2
Abnormal Epididymis Morphology MP:0002631	2/122	0.3909272057897888	0.48828128497972695	0	0	1.497719298245614	1.4067087537419856	PAQR8;DAZAP1
Abnormal Auditory Brainstem Response MP:0004738	4/287	0.3911716788859534	0.48828128497972695	0	0	1.2714081647996391	1.1933548142252997	MAG;SPNS2;TASOR;TTBK1
Chromosomal Instability MP:0008866	1/45	0.3936827581441243	0.48828128497972695	0	0	2.0406949071870537	1.9023559471845888	MCM6
Abnormal Immune System Organ Morphology MP:0002722	1/45	0.3936827581441243	0.48828128497972695	0	0	2.0406949071870537	1.9023559471845888	NFATC2
Abnormal Inner Cell Mass Morphology MP:0002718	1/45	0.3936827581441243	0.48828128497972695	0	0	2.0406949071870537	1.9023559471845888	KLF5
Decreased Susceptibility To Induced Arthritis MP:0003436	1/45	0.3936827581441243	0.48828128497972695	0	0	2.0406949071870537	1.9023559471845888	PIK3CG
Decreased Trabecular Bone Thickness MP:0009346	1/45	0.3936827581441243	0.48828128497972695	0	0	2.0406949071870537	1.9023559471845888	NPPC
Abnormal Leukocyte Physiology MP:0002442	1/45	0.3936827581441243	0.48828128497972695	0	0	2.0406949071870537	1.9023559471845888	PIK3CG
Abnormal Platelet Physiology MP:0005464	1/45	0.3936827581441243	0.48828128497972695	0	0	2.0406949071870537	1.9023559471845888	PIK3CG
Increased Lung Adenocarcinoma Incidence MP:0002027	1/45	0.3936827581441243	0.48828128497972695	0	0	2.0406949071870537	1.9023559471845888	HIC1
Increased Sarcoma Incidence MP:0002032	1/45	0.3936827581441243	0.48828128497972695	0	0	2.0406949071870537	1.9023559471845888	HIC1
Abnormal Axon Morphology MP:0005404	2/123	0.3948248144643956	0.48930189213736336	0	0	1.4852544584602	1.3802664550004928	MAG;DCLK1
Pallor MP:0003717	3/206	0.39812650242858094	0.49183247100288024	0	0	1.3285636093517867	1.2235877920104563	MYB;TCF21;KLF1
Abnormal Caudal Vertebrae Morphology MP:0002759	1/46	0.4003959059436364	0.49183247100288024	0	0	1.9952297847585805	1.8262367280603444	DAZAP1
Decreased Epididymal Fat Pad Weight MP:0009289	1/46	0.4003959059436364	0.49183247100288024	0	0	1.9952297847585805	1.8262367280603444	PHF2
Decreased Interleukin-4 Secretion MP:0008700	1/46	0.4003959059436364	0.49183247100288024	0	0	1.9952297847585805	1.8262367280603444	NFATC2
Decreased Rib Number MP:0003345	1/46	0.4003959059436364	0.49183247100288024	0	0	1.9952297847585805	1.8262367280603444	BMP7
Abnormal Inner Ear Morphology MP:0000026	1/46	0.4003959059436364	0.49183247100288024	0	0	1.9952297847585805	1.8262367280603444	ZEB1
Abnormal Midbrain Morphology MP:0000897	1/46	0.4003959059436364	0.49183247100288024	0	0	1.9952297847585805	1.8262367280603444	WNT1
Failure Of Blastocyst To Hatch From The Zona Pellucida MP:0003694	1/46	0.4003959059436364	0.49183247100288024	0	0	1.9952297847585805	1.8262367280603444	KLF5
Increased Anti-Nuclear Antigen Antibody Level MP:0004794	1/46	0.4003959059436364	0.49183247100288024	0	0	1.9952297847585805	1.8262367280603444	DCLK1
Increased Cardiac Muscle Contractility MP:0005599	1/46	0.4003959059436364	0.49183247100288024	0	0	1.9952297847585805	1.8262367280603444	PIK3CG
Increased Percent Body Fat/Body Weight MP:0005458	1/46	0.4003959059436364	0.49183247100288024	0	0	1.9952297847585805	1.8262367280603444	ZEB1
Abnormal Cued Conditioning Behavior MP:0001454	1/47	0.40703510841943585	0.49680320159792607	0	0	1.9517414067835193	1.7543341534345611	PRKACB
Short Humerus MP:0004351	1/47	0.40703510841943585	0.49680320159792607	0	0	1.9517414067835193	1.7543341534345611	TBX15
Abnormal Incisor Morphology MP:0005358	1/47	0.40703510841943585	0.49680320159792607	0	0	1.9517414067835193	1.7543341534345611	LAMC2
Delayed Wound Healing MP:0002908	1/47	0.40703510841943585	0.49680320159792607	0	0	1.9517414067835193	1.7543341534345611	EGR1
Early Cellular Replicative Senescence MP:0008008	1/47	0.40703510841943585	0.49680320159792607	0	0	1.9517414067835193	1.7543341534345611	PPP1R13L
Abnormal Sexual Interaction MP:0002566	1/47	0.40703510841943585	0.49680320159792607	0	0	1.9517414067835193	1.7543341534345611	EGR1
Abnormal Skin Condition MP:0001191	1/47	0.40703510841943585	0.49680320159792607	0	0	1.9517414067835193	1.7543341534345611	DIAPH1
Increased Spleen Red Pulp Amount MP:0008476	1/47	0.40703510841943585	0.49680320159792607	0	0	1.9517414067835193	1.7543341534345611	MYB
Abnormal Eye Morphology MP:0002092	5/379	0.40790896802330046	0.49747370563223514	0	0	1.2024936372215391	1.0782895690174767	EGR1;SPNS2;TCF21;HCLS1;NRTN
Decreased Thigmotaxis MP:0020870	3/211	0.4129388557375339	0.5016223121350561	0	0	1.2962454212454213	1.146471711102584	TMEM151B;GRIK3;ANKS1A
Polyphagia MP:0001433	1/48	0.41360117582433853	0.5016223121350561	0	0	1.9101035980839924	1.6863409075104339	NPY5R
Decreased Kidney Weight MP:0003918	1/48	0.41360117582433853	0.5016223121350561	0	0	1.9101035980839924	1.6863409075104339	FGL2
Abnormal Hair Growth MP:0002073	1/48	0.41360117582433853	0.5016223121350561	0	0	1.9101035980839924	1.6863409075104339	DSG3
Decreased White Fat Cell Size MP:0009133	1/48	0.41360117582433853	0.5016223121350561	0	0	1.9101035980839924	1.6863409075104339	PHF2
Impaired Natural Killer Cell Mediated Cytotoxicity MP:0005070	1/48	0.41360117582433853	0.5016223121350561	0	0	1.9101035980839924	1.6863409075104339	FCER1G
Abnormal Sperm Midpiece Morphology MP:0009831	1/48	0.41360117582433853	0.5016223121350561	0	0	1.9101035980839924	1.6863409075104339	CMTM4
Thymus Hypoplasia MP:0001823	2/128	0.4141389066284488	0.5018774259774008	0	0	1.4258980785296576	1.257005923974235	ZEB1;PIK3CG
Abnormal Coat/Hair Pigmentation MP:0002075	3/212	0.4158882013244566	0.5035992200871975	0	0	1.2899673425989215	1.131738402531088	TBX15;TFEC;MYPN
Abnormal Rib Morphology MP:0000150	2/129	0.4179654407252598	0.5057150912642646	0	0	1.414587650227932	1.2340247704907776	ZEB1;SPNS2
Decreased Lean Body Mass MP:0003961	4/298	0.41854613699891996	0.5058959125225766	0	0	1.2230424084527427	1.0652309855787594	MAGEL2;NPY5R;SST;GREB1L
Abnormal Brain Wave Pattern MP:0004994	1/49	0.42009490974640573	0.5058959125225766	0	0	1.8702006980802792	1.6219775953501279	ELAVL3
Decreased IgE Level MP:0002492	1/49	0.42009490974640573	0.5058959125225766	0	0	1.8702006980802792	1.6219775953501279	DIAPH1
Abnormal Digestive System Physiology MP:0001663	1/49	0.42009490974640573	0.5058959125225766	0	0	1.8702006980802792	1.6219775953501279	CA2
Abnormal Dorsal Aorta Morphology MP:0004787	1/49	0.42009490974640573	0.5058959125225766	0	0	1.8702006980802792	1.6219775953501279	MYCN
Increased B Cell Proliferation MP:0005154	1/49	0.42009490974640573	0.5058959125225766	0	0	1.8702006980802792	1.6219775953501279	MAG
Abnormal Spermatid Morphology MP:0006380	2/130	0.421779410222371	0.5075257738390068	0	0	1.403453947368421	1.2115636555944105	NPEPPS;TASP1
Abnormal Sertoli Cell Morphology MP:0002784	1/50	0.4265171027115741	0.5116202804826628	0	0	1.831926487872636	1.560989712994265	NPEPPS
Abnormal Chemokine Secretion MP:0008722	1/50	0.4265171027115741	0.5116202804826628	0	0	1.831926487872636	1.560989712994265	FCER1G
Abnormal Inhibitory Postsynaptic Currents MP:0002945	1/50	0.4265171027115741	0.5116202804826628	0	0	1.831926487872636	1.560989712994265	CC2D1A
Vertebral Transformation MP:0003036	1/50	0.4265171027115741	0.5116202804826628	0	0	1.831926487872636	1.560989712994265	TASP1
Abnormal Cell Adhesion MP:0003566	1/51	0.4328685389905022	0.5168126715517445	0	0	1.7951832460732984	1.5031449937350818	DSG3
Abnormal Motor Learning MP:0002804	1/51	0.4328685389905022	0.5168126715517445	0	0	1.7951832460732984	1.5031449937350818	SST
Hydrops Fetalis MP:0002192	1/51	0.4328685389905022	0.5168126715517445	0	0	1.7951832460732984	1.5031449937350818	ZEB1
Abnormal Renal Tubule Morphology MP:0002703	1/51	0.4328685389905022	0.5168126715517445	0	0	1.7951832460732984	1.5031449937350818	WNT9B
Increased IgA Level MP:0002495	1/51	0.4328685389905022	0.5168126715517445	0	0	1.7951832460732984	1.5031449937350818	FGL2
Abnormal Sarcomere Morphology MP:0004090	1/51	0.4328685389905022	0.5168126715517445	0	0	1.7951832460732984	1.5031449937350818	DMPK
Prenatal Lethality, Complete Penetrance MP:0011091	4/304	0.4333657415575289	0.5170036434301103	0	0	1.1981560283687944	1.001866006813825	MYCN;TRA2B;MCM6;WNT1
Abnormal Kidney Morphology MP:0002135	6/479	0.4357005853336026	0.5190570090756446	0	0	1.1403532701357157	0.94740549959639	PSTPIP1;B3GALT2;GRIK3;TCF21;LAMC2;SPRY1
Overriding Aortic Valve MP:0000273	1/52	0.4391499939798506	0.5190570090756446	0	0	1.759880915717072	1.4482310879430162	PHC1
Abnormal Double-Strand DNA Break Repair MP:0010948	1/52	0.4391499939798506	0.5190570090756446	0	0	1.759880915717072	1.4482310879430162	SCAI
Abnormal Eating Behavior MP:0001431	1/52	0.4391499939798506	0.5190570090756446	0	0	1.759880915717072	1.4482310879430162	ZEB1
Decreased Oxygen Consumption MP:0005290	1/52	0.4391499939798506	0.5190570090756446	0	0	1.759880915717072	1.4482310879430162	ZEB1
Decreased Sperm Progressive Motility MP:0020451	1/52	0.4391499939798506	0.5190570090756446	0	0	1.759880915717072	1.4482310879430162	CMTM4
Decreased Susceptibility To Type IV Hypersensitivity Reaction MP:0005616	1/52	0.4391499939798506	0.5190570090756446	0	0	1.759880915717072	1.4482310879430162	FCER1G
Abnormal Olfactory Bulb Morphology MP:0000819	1/52	0.4391499939798506	0.5190570090756446	0	0	1.759880915717072	1.4482310879430162	ZEB1
Abnormal Placenta Development MP:0001712	1/52	0.4391499939798506	0.5190570090756446	0	0	1.759880915717072	1.4482310879430162	IL11RA
Impaired Cued Conditioning Behavior MP:0009456	1/52	0.4391499939798506	0.5190570090756446	0	0	1.759880915717072	1.4482310879430162	NRN1
Increased Hepatocellular Carcinoma Incidence MP:0003331	1/52	0.4391499939798506	0.5190570090756446	0	0	1.759880915717072	1.4482310879430162	HIC1
Absent Corpus Luteum MP:0001134	1/52	0.4391499939798506	0.5190570090756446	0	0	1.759880915717072	1.4482310879430162	EGR1
Abnormal Allantois Morphology MP:0001726	1/53	0.44536223480284537	0.5255891500791084	0	0	1.7259363672976238	1.3960535189878005	TRA2B
Decreased Macrophage Cell Number MP:0003884	1/53	0.44536223480284537	0.5255891500791084	0	0	1.7259363672976238	1.3960535189878005	PIK3CG
Curly Tail MP:0003051	1/54	0.4515060200884957	0.530796571162319	0	0	1.6932727452336265	1.3464338854477522	ZEB1
Abnormal Homeostasis MP:0001764	1/54	0.4515060200884957	0.530796571162319	0	0	1.6932727452336265	1.3464338854477522	EGR1
Decreased Skeletal Muscle Mass MP:0004819	1/54	0.4515060200884957	0.530796571162319	0	0	1.6932727452336265	1.3464338854477522	TBX15
Abnormal Learning/Memory/Conditioning MP:0002063	1/54	0.4515060200884957	0.530796571162319	0	0	1.6932727452336265	1.3464338854477522	ARHGAP11A
Abnormal Long Bone Epiphyseal Plate Proliferative Zone MP:0003662	1/54	0.4515060200884957	0.530796571162319	0	0	1.6932727452336265	1.3464338854477522	NPPC
Increased Total Body Fat Amount MP:0010024	4/312	0.4529640035355488	0.5321025420842883	0	0	1.1664824537164962	0.923787169472507	ZEB1;NPY5R;SST;GREB1L
Decreased IgG3 Level MP:0008498	1/55	0.4575821003846854	0.5362946176526932	0	0	1.661818886949777	1.2992082708349104	FCER1G
Enlarged Testis MP:0001148	1/55	0.4575821003846854	0.5362946176526932	0	0	1.661818886949777	1.2992082708349104	TCF21
Increased IgG1 Level MP:0008499	1/55	0.4575821003846854	0.5362946176526932	0	0	1.661818886949777	1.2992082708349104	NFATC2
Abnormal Embryonic Tissue Morphology MP:0002085	2/140	0.4591890612025082	0.5377668684671085	0	0	1.3009916094584286	1.0125529953424788	TLX2;HNF4A
Abnormal Corpus Callosum Morphology MP:0000780	1/56	0.4635912179037624	0.5412683450468148	0	0	1.631508805330795	1.2542258381444682	DCLK1
Abnormal Dentate Gyrus Morphology MP:0000812	1/56	0.4635912179037624	0.5412683450468148	0	0	1.631508805330795	1.2542258381444682	APC2
Small Seminal Vesicle MP:0001157	1/56	0.4635912179037624	0.5412683450468148	0	0	1.631508805330795	1.2542258381444682	EGR1
Abnormal Interventricular Septum Morphology MP:0000281	1/56	0.4635912179037624	0.5412683450468148	0	0	1.631508805330795	1.2542258381444682	PPP1R13L
Increased Startle Reflex MP:0001488	3/229	0.4652142710755318	0.5427499829214538	0	0	1.191740412979351	0.9119879095373001	B3GALT2;DRD1;TTBK1
Increased Fasting Circulating Glucose Level MP:0013279	3/230	0.4680616470333965	0.5452998376539523	0	0	1.1864205300328647	0.9006773946180524	ADGRF5;GRIK3;TTBK1
Increased Systemic Arterial Systolic Blood Pressure MP:0006144	1/57	0.46953410678618196	0.5452998376539523	0	0	1.6022812266267763	1.2113475809347483	KCNK6
Abnormal Axon Extension MP:0003651	1/57	0.46953410678618196	0.5452998376539523	0	0	1.6022812266267763	1.2113475809347483	NCL
Abnormal Long Bone Epiphyseal Plate Morphology MP:0003055	1/57	0.46953410678618196	0.5452998376539523	0	0	1.6022812266267763	1.2113475809347483	NPPC
Increased Bleeding Time MP:0005606	1/57	0.46953410678618196	0.5452998376539523	0	0	1.6022812266267763	1.2113475809347483	MPL
Abnormal Stomach Morphology MP:0000470	1/57	0.46953410678618196	0.5452998376539523	0	0	1.6022812266267763	1.2113475809347483	MYCN
Embryonic Lethality Before Implantation, Complete Penetrance MP:0011094	2/144	0.4737593957474128	0.5497904267076335	0	0	1.264047442550037	0.9443138344753728	KLF5;A1CF
Increased Susceptibility To Diet-Induced Obesity MP:0005658	1/58	0.4754114931344757	0.5500421275284161	0	0	1.574079177000092	1.1704452135523158	NPY5R
Small Lung MP:0003641	1/58	0.4754114931344757	0.5500421275284161	0	0	1.574079177000092	1.1704452135523158	TCF21
Abnormal Physiological Response To Xenobiotic MP:0008872	1/58	0.4754114931344757	0.5500421275284161	0	0	1.574079177000092	1.1704452135523158	EGR1
Increased IgG Level MP:0002493	1/58	0.4754114931344757	0.5500421275284161	0	0	1.574079177000092	1.1704452135523158	FGL2
